feature_1,feature_2,label
-0.29730710632911944,-0.47219915064609136,0
-1.4649460424563923,0.4615512738190287,0
0.3294556378283888,0.03329321047630913,0
-1.7086213268430135,-0.7378846469879676,0
0.020508194613029152,0.7067983966657803,0
0.6535151603982957,0.06440844224191657,0
1.0226415054274154,-1.3974878447017225,0
1.6917374662418347,0.9804937493178335,0
0.5857881483884575,0.9832830762418721,0
1.5965717133109485,-0.1898668643313344,0
-0.9924931844397095,-1.2780801249293232,0
0.8487827496945233,-0.9533969945567694,0
0.35152343972030403,0.4918306506993169,0
0.6539435013128457,1.1291680814664646,0
0.6497360543450793,0.28076940291226965,0
-0.7054036469645034,1.637563522351439,0
0.6794100336366447,-0.6585002229846302,0
0.13498877095569828,-1.4092698693890164,0
1.0776191657923968,-1.4011892558253687,0
0.904302511941317,1.1533144672781435,0
-0.6803965706642938,-0.46363093575689496,0
0.2800154723326592,-0.10085392364980002,0
1.6005276609405337,0.689988757337262,0
-0.311773542298966,1.02539205771685,0
0.8488789168664863,-1.3812100820468582,0
-0.007486944710324511,-0.4945817817852097,0
0.1374834740820428,0.9111995794645135,0
-1.3876020593229437,-0.20961553290690288,0
0.84561817593772,0.4544920205769661,0
-0.8735844630037367,0.3603933617903264,0
0.48858781548403024,0.2537457217585456,0
1.6135108827855804,0.10041588907528444,0
-1.4871413045343702,0.22838171313588473,0
-0.5789111325217956,0.6904687331773975,0
0.12788749714459102,-0.6881316181038453,0
-1.2526755672368088,0.6928039026261562,0
-0.961816805214279,1.0173182663476465,0
1.5094290462051567,2.549062617574042,0
0.12168248379634636,-0.25653522204539353,0
1.1859713634660907,-1.3281265472089154,0
-0.05570070876645012,0.39601493405630117,0
-0.8169889379131335,-1.472554671184071,0
0.943595469856012,0.3089174339522073,0
-0.916987889355104,-0.5011469734221498,0
0.08573166184937119,0.7349693168199045,0
-0.687820829222351,0.5374289364561156,0
0.7510397254018635,0.3365762508942877,0
1.229333794558735,-0.6218824557615378,0
-0.39447963136581377,-0.06426792925235784,0
0.14440506376347242,-0.15232679673059438,0
1.36238092394114,0.830302001127055,0
0.7728702201464244,-0.24193917414174265,0
-0.13061282456256842,0.3804755746680344,0
-1.5714460201437588,-1.350620613152086,0
-0.15241394355207044,-0.24658140607932139,0
1.50304263961058,1.4695049452035616,0
-1.6045452207876711,1.511236980771603,0
-0.041713122217409984,0.33971744744048166,0
0.7660245112558921,-0.7122492688615745,0
-1.3607909518981216,-0.40966253941490327,0
-0.03758358489619294,-1.1878778379901065,0
-0.1999913411317387,-1.97320826063227,0
-1.839943328396234,0.9307882280393823,0
1.1254242700743142,0.4091080063435464,0
0.24123634720780968,-0.3956155781723177,0
1.1577756961096397,1.2445017615271543,0
0.5233307656906038,1.1223830710595946,0
-0.26808163928526096,1.692447538200072,0
0.810394978995508,0.40301580383664215,0
0.14831921916635757,-1.40861467305665,0
-1.0028993738339016,0.6505199583734133,0
1.1283784541231743,1.3619238645821319,0
-0.6957725471440136,0.2931638535080166,0
1.793267990417649,0.12300781090644562,0
-0.5921237977810762,-0.21646459874999197,0
-0.4131440142062454,0.025082159112802864,0
0.3798547487318155,0.6736350199413167,0
0.224782544483355,-0.6788084678103993,0
-1.7449009739787207,-1.14554446979805,0
0.5075387591317642,1.338020682846041,0
0.25718916351336196,1.2527811871442565,0
-0.3783992042132819,-1.4164893487808046,0
-1.0072935216983814,-0.4851623601804274,0
-1.8364022768499977,0.5628721531542924,0
0.6667814241690043,-0.28662778951447204,0
1.2049786422465292,0.17305118661380717,0
-0.15604072643200978,0.2754861810419895,0
-0.7374803934292193,0.30883285028762664,0
-0.9293668902400732,0.9092244459551443,0
-1.515383735958918,1.9253883389951576,0
0.05747419474801859,-1.0267538820118722,0
0.5243674140396282,1.1346521101880305,0
-0.2784800331504926,0.6246670915761502,0
-0.3205072390525829,-0.41262933645625594,0
1.6139971009888339,-0.3021499138880377,0
-0.19576516045921485,0.8875031497344853,0
0.6220380809565773,-0.9537106831739663,0
-0.3778414767387052,0.10955074005774151,0
0.5874087324980026,0.7818573198334264,0
0.6777896083840687,-0.7679661672422425,0
-0.6318121736029572,0.07753037835799206,0
-1.5054108230593313,-0.17244494810350333,0
1.6602707383096045,0.47400546916155994,0
-0.7238913694573343,-0.0739978355861161,0
-2.8356355670181252,2.0377271223917317,0
-1.1604046592040789,0.27598488303508584,0
-1.1509425888590261,-0.3269905880456454,0
-0.2358077753315634,0.7242207889569438,0
0.7484050750078641,0.44885059916541176,0
0.32417923513427704,0.42774273990502887,0
-0.6119646153479883,-2.973889017005144,0
0.4883962166352793,-1.5515459320295286,0
-0.3231559778139702,1.0542696805127985,0
0.6318345582316706,-0.7314167356119196,0
0.12425651481748115,0.9838872265602187,0
0.4288391278158884,0.7026399926905421,0
0.37680844911766476,-0.44740803991906547,0
-2.061617543157768,-1.259766358104957,0
1.4507446395165922,1.6865927652115373,0
-0.02650858692309652,1.051743769640476,0
0.6864496214263692,0.5413182271631723,0
-0.9387131262473642,0.15639019763220074,0
1.1413027560876332,0.7181884419282147,0
0.7810927434776966,-0.04531063128342361,0
-1.6236478976897109,-1.1113820507502716,0
0.396169645269963,1.5571833773859505,0
-2.2968034874843224,-0.9908267561479954,0
1.4831554331569836,0.8706423967900659,0
-0.5337756880029453,-1.428914624766771,0
-0.8337026431797824,0.14614054160632572,0
0.7556443966403804,0.6803501151652607,0
3.158554516447507,1.8627952550299052,0
0.9848058250378724,-0.5935289273866312,0
-0.3599595327761258,-2.1689611849390578,0
0.25816939234769715,0.42354459507942666,0
-0.20828652842612058,-2.024524449928541,0
-0.9074547242531341,-0.8945108121501819,0
0.4680134332636574,1.052533230603231,0
0.22541950720762327,-0.5338014615504905,0
0.18962525336363417,-0.29776217844239344,0
-0.5066983655627774,0.330838050497273,0
-0.4456600832771076,-2.0113866030172365,0
-0.4176318195662144,-2.8868492752131165,0
-0.25451224277670376,0.48965670088683366,0
0.17617439127374823,-0.6114851209367479,0
0.473011970344539,-0.1505903665009641,0
-0.08081556859105592,0.9938555239856615,0
0.16169150042566063,-0.7147775130179713,0
-0.891180349130359,-0.5024737851909395,0
-1.0278525340077787,-0.23142804560268784,0
0.9964263720909966,0.2878471764650919,0
-0.9648831884361968,-0.19281908651168092,0
-0.05801404756620768,0.09039465769914178,0
-0.6155323752224159,-1.3638175701465463,0
-0.29590194763667116,-0.5516576707734282,0
-0.5263123635335623,0.8635426334861291,0
-1.1538734243148996,-0.12485608501228782,0
-1.024503531621686,-0.9979355399524902,0
-0.33200857353073493,-0.7244684267580891,0
-0.16878848222710643,-0.3334078716083094,0
-0.4515431045795061,0.3012776017530602,0
-0.6895508917270021,1.95713292360128,0
1.5471780179986039,0.011337407818811806,0
-1.397760275527039,-0.39637737492395564,0
-0.8808417248589144,-0.0860405381334921,0
0.5769598003437899,-0.557987181431436,0
0.36955671223704434,-0.48699262881740973,0
-0.662317243159619,-0.8483317520744474,0
0.8426896325743954,0.436165125632926,0
0.03667538285714318,-0.6763860410710243,0
0.4827678547942526,0.7910105047820929,0
0.13086872563386515,-0.5103693057465125,0
0.21810343602719984,0.5116259692070098,0
2.0118395579460238,0.23152305746312418,0
0.6915003327149174,0.42150866892093913,0
-1.1739251658842123,0.6922692363758279,0
-0.5631862794144867,-0.7654942955358931,0
0.6487851339944145,-0.6193253513883621,0
0.19690396653127262,-0.16822353957743297,0
0.2732100645788131,-0.7731635084593949,0
-1.3716732848051498,0.5671051245783767,0
-0.16981955218335892,0.33831004966514133,0
-0.2808291302670908,-0.7883373442858087,0
-0.1815454235484379,-0.16561715647637518,0
0.41323473351511775,-0.5645538947159738,0
-0.33394727358500764,0.29597627489799705,0
-1.7307471458652122,-0.5173548645130054,0
-1.1825347487165379,-2.1531611709987493,0
-0.7916523254978179,-0.5597409939310768,0
-1.1850013362594396,-2.2074267804718395,0
1.0295349365139232,0.2713565475711802,0
1.977679225823087,1.3126458819101217,0
0.49290424891154794,0.6831390133922856,0
-1.451317666832712,0.9218715857719908,0
-0.3713292309524836,-1.1010610479007588,0
0.3847920106914081,1.007026013356832,0
-0.13566798337596286,2.1809644729363455,0
-0.6168576524113544,-1.2103231257496097,0
0.4707242274878894,2.1832523729048527,0
-0.6941415915210253,0.871585956777251,0
1.6141164028785384,0.8559603048186878,0
-0.03377488876094511,0.025651384088530748,0
-0.04530567019155617,0.7425441004883963,0
0.917023921563743,0.7369265356640968,0
-0.41854028214174693,0.232179090845073,0
0.16007159819044708,-1.2625006268911239,0
0.3802459527270561,1.996393501048891,0
0.21597512387625223,-0.7307937775195845,0
-1.2746762161015843,-1.1283580913526021,0
